,place_name,place_address,lat,lon,category,place_id
1179,명일1동 주민센터,서울특별시 강동구 양재대로138길 37,37.5497683,127.14599779999999,publicinstitution,11179
1180,명일2동 주민센터,서울특별시 강동구 상암로 264,37.546192600000005,127.15194509999999,publicinstitution,11180
1181,명일동우체국,서울특별시 강동구 구천면로 424-,,,publicinstitution,11181
1182,명일지구대,서울특별시 강동구 동남로 85,,,publicinstitution,11182
1183,목1동주민센터,서울특별시 양천구 목동서로 192,37.5303703,126.8712443,publicinstitution,11183
1184,목2동주민센터,서울특별시 양천구 목동중앙본로 120,37.5461527,126.8717168,publicinstitution,11184
1185,목3동주민센터,서울특별시 양천구 목동중앙남로16나길 55,37.5447468,126.8644551,publicinstitution,11185
1186,목4동주민센터,서울특별시 양천구 목동중앙로 25,37.5323943,126.8684037,publicinstitution,11186
1187,목5동주민센터,서울특별시 양천구 목동동로 375,37.535196899999995,126.8786594,publicinstitution,11187
1188,무악동 주민센터,서울특별시 종로구 통일로14길 36,37.57598970000001,126.958192,publicinstitution,11188
1189,묵1동주민센터,서울특별시 중랑구 공릉로2가길 5,37.6124237,127.0784986,publicinstitution,11189
1190,묵2동주민센터,서울특별시 중랑구 동일로157길 29,37.6096031,127.07602959999998,publicinstitution,11190
1191,묵동우체국,서울특별시 중랑구 동일로 895,37.6103715,127.07745520000002,publicinstitution,11191
1192,문래동주민센터,서울특별시 영등포구 문래로28길  15,37.517134000000006,126.89953670000001,publicinstitution,11192
1193,문래지구대,서울특별시 영등포구 경인로  759,37.5135815,126.89766259999999,publicinstitution,11193
1194,문정1동주민센터,서울특별시 송파구 동남로  116,37.4900826,127.12419779999999,publicinstitution,11194
1195,문정2동주민센터,서울특별시 송파구 중대로 16,37.4898719,127.1108425,publicinstitution,11195
1196,문화체육관광부,서울특별시 종로구 창경궁로 215,37.5820278,126.997028,publicinstitution,11196
1197,미성동 주민센터,서울특별시 관악구 난곡로 249,37.4761906,126.91556329999999,publicinstitution,11197
1198,미성동자치회관,서울특별시 관악구 난곡로52길 16,37.4782467,126.91620230000001,publicinstitution,11198
1199,미아동주민센터,서울특별시 강북구 솔매로49길 1-1,,,publicinstitution,11199
1200,미아지구대,서울특별시 강북구 도봉로 127,37.6201542,127.02828190000001,publicinstitution,11200
1201,반포1동주민센터,서울특별시 서초구 사평대로 273,37.505092700000006,127.01337759999998,publicinstitution,11201
1202,반포2동주민센터,서울특별시 서초구 신반포로15길 16,37.5045816,126.9944824,publicinstitution,11202
1203,반포3동주민센터,서울특별시 서초구 신반포로23길 78,37.511831799999996,127.00533259999999,publicinstitution,11203
1204,반포4동주민센터,서울특별시 서초구 사평대로28길 70,37.4974922,127.0003393,publicinstitution,11204
1205,반포본동주민센터,서울특별시 서초구 신반포로  10,37.5004724,126.9860783,publicinstitution,11205
1206,반포지구대,서울특별시 서초구 신반포로 176,37.504917799999994,127.00321310000001,publicinstitution,11206
1207,발산1동주민센터,서울특별시 강서구 강서로47길  54,37.5531308,126.83318999999999,publicinstitution,11207
1208,발산동우체국,서울특별시 강서구 강서로  283,37.5510853,126.83604070000001,publicinstitution,11208
1209,발산파출소,서울특별시 강서구 수명로2길  46,37.5494154,126.8260298,publicinstitution,11209
1210,방배2동주민센터,서울특별시 서초구 청두곶길 36,37.4797439,126.9855106,publicinstitution,11210
1211,방배3동주민센터,서울특별시 서초구 방배로10길  10-20,37.480331899999996,126.9990252,publicinstitution,11211
1212,방배4동주민센터,서울특별시 서초구 방배로27길 13,37.4896038,126.99135829999999,publicinstitution,11212
1213,방배경찰서,서울특별시 서초구 방배천로 54,37.4816273,126.9830176,publicinstitution,11213
1214,방배본동주민센터,서울특별시 서초구 동광로19길  38,37.4941464,126.98881850000001,publicinstitution,11214
1215,방배우체국,서울특별시 서초구 방배로 238,37.4943821,126.98977169999999,publicinstitution,11215
1216,방범CCTV관제센터,서울특별시 중랑구 봉우재로6길 5,37.589683,127.07625049999999,publicinstitution,11216
1217,방이1동주민센터,서울특별시 송파구 위례성대로16길 22,37.5109839,127.12393130000001,publicinstitution,11217
1218,방이2동주민센터,서울특별시 송파구 백제고분로 45,,,publicinstitution,11218
1219,방이우체국,서울특별시 송파구 오금로  187,37.509006899999996,127.1151531,publicinstitution,11219
1220,방이지구대,서울특별시 송파구 양재대로71길 5-6,37.5102477,127.1257635,publicinstitution,11220
1221,방학1동주민센터,서울특별시 도봉구 방학로2길  27,37.664237299999996,127.0406781,publicinstitution,11221
1222,방학2동주민센터,서울특별시 도봉구 시루봉로   226,37.6682223,127.035068,publicinstitution,11222
1223,방학2동치안센터,서울특별시 도봉구 방학로12길  18,37.6628825,127.0306834,publicinstitution,11223
1224,방학3동주민센터,서울특별시 도봉구 시루봉로   94,37.6591886,127.0280351,publicinstitution,11224
1225,방학우체국,서울특별시 도봉구 도봉로   686,37.6656498,127.0432731,publicinstitution,11225
1226,방학파출소,서울특별시 도봉구 도봉로145길  45,37.6645052,127.04004099999999,publicinstitution,11226
1227,방화1동주민센터,서울특별시 강서구 방화동로  124-1,37.5715645,126.8122172,publicinstitution,11227
1228,방화2동주민센터,서울특별시 강서구 개화동로23길 20,37.5666997,126.80675490000002,publicinstitution,11228
1229,방화3동주민센터,서울특별시 강서구 금낭화로24길  5,37.5788136,126.8136807,publicinstitution,11229
1230,방화3동파출소,서울특별시 강서구 금낭화로26길 16,37.5798171,126.8147229,publicinstitution,11230
1231,방화동우체국,서울특별시 강서구 금낭화로26길  22,37.579833799999996,126.8150178,publicinstitution,11231
1232,번1동주민센터,서울특별시 강북구 덕릉로41길 74,37.6378943,127.0288824,publicinstitution,11232
1233,번1동지구대,서울특별시 강북구 한천로 969,37.6359725,127.03260390000001,publicinstitution,11233
1234,번2동우체국,서울특별시 강북구 오현로35길 65,37.6317612,127.0378403,publicinstitution,11234
1235,번2동주민센터,서울특별시 강북구 한천로 897,37.6323588,127.0387953,publicinstitution,11235
1236,번3동 주민센터,서울특별시 강북구 한천로105길 21,37.625873999999996,127.04665,publicinstitution,11236
1237,번3동우체국,서울특별시 강북구 한천로105길 27,37.6257351,127.0462507,publicinstitution,11237
1238,번3동지구대,서울특별시 강북구 월계로 227,37.623639700000005,127.0481575,publicinstitution,11238
1239,보건복지부,서울특별시 종로구 율곡로 75,37.578028100000004,126.9876625,publicinstitution,11239
1240,보광동우체국,서울특별시 용산구 보광로 25,37.52658579999999,127.0002105,publicinstitution,11240
1241,보광동주민센터,서울특별시 용산구 장문로  95,37.5263148,127.000175,publicinstitution,11241
1242,보광파출소,서울특별시 용산구 보광로 27,37.5267955,127.00016780000001,publicinstitution,11242
1243,보문동주민센터,서울특별시 성북구 안암로3길  35,37.5803796,127.02281380000001,publicinstitution,11243
1244,본동치안센터,서울특별시 강서구 까치산로  51,37.5437724,126.84539009999999,publicinstitution,11244
1245,봉화지구대,서울특별시 중랑구 신내로 177,37.6147968,127.0955418,publicinstitution,11245
1246,부암동주민센터,서울특별시 종로구 창의문로 145,37.5924786,126.96410719999999,publicinstitution,11246
1247,북가좌1동주민센터,서울특별시 서대문구 거북골로19길 21,37.5773782,126.9084893,publicinstitution,11247
1248,북가좌2동주민센터,서울특별시 서대문구 응암로1길 10,37.5815025,126.91118429999999,publicinstitution,11248
1249,북가좌2치안센터,서울특별시 서대문구 증가로  244,37.5830078,126.91289990000001,publicinstitution,11249
1250,북부고용지원센터,서울특별시 노원구 노해로 450,37.6534456,127.05821440000001,publicinstitution,11250
1251,불광1동주민센터,서울특별시 은평구 진흥로15길 10,37.610378600000004,126.9321076,publicinstitution,11251
1252,불광2동주민센터,서울특별시 은평구 연서로41길  16,37.6265021,126.9272892,publicinstitution,11252
1253,불암파출소,서울특별시 노원구 한글비석로 277,37.6524484,127.07734750000002,publicinstitution,11253
1254,사근동주민센터,서울특별시 성동구 사근동길  45-8,37.5612117,127.04588000000001,publicinstitution,11254
1255,사당1동주민센터,서울특별시 동작구 동작대로17길 28,37.4830915,126.9787808,publicinstitution,11255
1256,사당2동주민센터,서울특별시 동작구 동작대로29길 63-26,37.488383299999995,126.97759950000001,publicinstitution,11256
1257,사당3동남성지구대,서울특별시 동작구 사당로17길 4,37.4836009,126.97465090000001,publicinstitution,11257
1258,사당3동주민센터,서울특별시 동작구 사당로17길 86,37.4866922,126.9720425,publicinstitution,11258
1259,사당4동 파출소,서울특별시 동작구 사당로16아길 10,37.4809702,126.9713949,publicinstitution,11259
1260,사당4동주민센터,서울특별시 동작구 사당로16아길 6,37.4809888,126.97167040000001,publicinstitution,11260
1261,사당5동주민센터,서울특별시 동작구 사당로2가길 219,37.4856704,126.96700359999998,publicinstitution,11261
1262,사당5동치안센터,서울특별시 동작구 사당로 136,37.4891607,126.9655713,publicinstitution,11262
1263,사당동우체국,서울특별시 동작구 동작대로 75,37.4834015,126.9814144,publicinstitution,11263
1264,사당동지구대,서울특별시 동작구 동작대로9길 35,37.480561200000004,126.9795437,publicinstitution,11264
1265,사직동주민센터,서울특별시 종로구 사직로9길 1,37.576196,126.96883970000002,publicinstitution,11265
1266,사직동치안센터,서울특별시 종로구 사직로9길 5,37.576333,126.96858799999998,publicinstitution,11266
1267,산업연구원우체국,서울특별시 동대문구 회기로 66,37.5909128,127.0451175,publicinstitution,11267
1268,삼각산 주민센터,서울특별시 강북구 삼양로19길 1-1,,,publicinstitution,11268
1269,삼선동주민센터,서울특별시 성북구 보문로  190,37.5908596,127.0146473,publicinstitution,11269
1270,삼성2 지구대,서울특별시 강남구 봉은사로  440,37.5112974,127.0481018,publicinstitution,11270
1271,삼성동 우체국,서울특별시 강남구 선릉로  572,37.5095385,127.04442490000001,publicinstitution,11271
1272,삼성동 주민센터,서울특별시 관악구 호암로  589,37.470124299999995,126.9329682,publicinstitution,11272
1273,삼양동우체국,서울특별시 강북구 삼양로 229,37.623883500000005,127.018397,publicinstitution,11273
1274,삼양동주민센터,서울특별시 강북구 삼양로 268,37.627342299999995,127.0183885,publicinstitution,11274
1275,삼전동우체국,서울특별시 송파구 백제고분로 256,37.5023384,127.09480459999999,publicinstitution,11275
1276,삼전동주민센터,서울특별시 송파구 백제고분로 236,37.502741,127.09254979999999,publicinstitution,11276
1277,삼청동우체국,서울특별시 종로구 북촌로 112,37.586936,126.98501409999999,publicinstitution,11277
1278,삼청동주민센터,서울특별시 종로구 삼청로 107,37.58501029999999,126.981857,publicinstitution,11278
1279,삼청파출소,서울특별시 종로구 삼청로 66,37.5814232,126.9811351,publicinstitution,11279
1280,상계14동우체국,서울특별시 노원구 노원로 510,37.66093970000001,127.062634,publicinstitution,11280
1281,상계14동주민센터,서울특별시 노원구 노원로 530,37.6612862,127.0603049,publicinstitution,11281
1282,상계1동우체국,서울특별시 노원구 동일로 1632,37.674130700000006,127.0557287,publicinstitution,11282
1283,상계1동주민센터,서울특별시 노원구 동일로 1697,37.679914200000006,127.05494990000001,publicinstitution,11283
1284,상계1동치안센터,서울특별시 노원구 동일로 1693,37.6796873,127.0550396,publicinstitution,11284
1285,상계2동주민센터,서울특별시 노원구 상계로23길 17,37.658812,127.0685236,publicinstitution,11285
1286,상계2동치안센터,서울특별시 노원구 상계로23길 17,37.658812,127.0685236,publicinstitution,11286
1287,상계3동우체국,서울특별시 노원구 덕릉로113길 18,37.666304,127.0770649,publicinstitution,11287
1288,상계4동치안센터,서울특별시 노원구 상계로35길 29,37.671480700000004,127.0778538,publicinstitution,11288
1289,상계5동주민센터,서울특별시 노원구 한글비석로 434,37.6629869,127.06938429999998,publicinstitution,11289
1290,상계6.7동주민센터,서울특별시 노원구 노원로 429,37.654899,127.0669696,publicinstitution,11290
1291,상계6동우체국,서울특별시 노원구 노해로 448,37.6534271,127.05794750000001,publicinstitution,11291
1292,상계8동주민센터,서울특별시 노원구 동일로227길 97,37.6667588,127.051552,publicinstitution,11292
1293,상계8동치안센터,서울특별시 노원구 동일로227길 95,37.666866600000006,127.05171100000001,publicinstitution,11293
1294,상계동주민센터,서울특별시 노원구 한글비석로 487,37.6645383,127.0638322,publicinstitution,11294
1295,상도1동주민센터,서울특별시 동작구 상도로47마길 4,37.5023146,126.9516271,publicinstitution,11295
1296,상도2동주민센터,서울특별시 동작구 상도로 211,37.5054831,126.9423083,publicinstitution,11296
1297,상도3동주민센터,서울특별시 동작구 성대로2길 11,37.4991218,126.93140659999999,publicinstitution,11297
1298,상도3동파출소,서울특별시 동작구 상도로 87,37.499909499999994,126.93037450000001,publicinstitution,11298
1299,상도4동주민센터,서울특별시 동작구 성대로29길 53,37.5006061,126.93778600000002,publicinstitution,11299
1300,상도4동파출소,서울특별시 동작구 성대로29길 61,37.500822799999995,126.9376053,publicinstitution,11300
1301,상도동우체국,서울특별시 동작구 상도로 236,37.505008000000004,126.94485790000002,publicinstitution,11301
1302,상도지구대,서울특별시 동작구 장승배기로 73,37.504166299999994,126.9391375,publicinstitution,11302
1303,상봉1동주민센터,서울특별시 중랑구 상봉중앙로1길 6,37.5998528,127.0871851,publicinstitution,11303
1304,상봉2동주민센터,서울특별시 중랑구 봉우재로 93-5,37.592426200000006,127.0832793,publicinstitution,11304
1305,상봉2동치안센터,서울특별시 중랑구 봉우재로  93-5,37.592426200000006,127.0832793,publicinstitution,11305
1306,상봉지구대,서울특별시 중랑구 중랑천로 69,37.591334100000005,127.07286359999999,publicinstitution,11306
1307,상암동주민센터,서울특별시 마포구 매봉산로2길 16,37.578319,126.89468190000001,publicinstitution,11307
1308,상암파출소(상암치안센터),서울특별시 마포구 매봉산로 76,37.5782843,126.8938614,publicinstitution,11308
1309,상일동 우체국,서울특별시 강동구 상일로,37.5545586,127.1719341,publicinstitution,11309
1310,상일동 주민센터,서울특별시 강동구 고덕로84길 111,37.55453970000001,127.1343554,publicinstitution,11310
1311,서강대우체국,서울특별시 마포구 백범로 35,37.5517132,126.9410634,publicinstitution,11311
1312,서강지구대,서울특별시 마포구 독막로22길 8,37.5473186,126.9292892,publicinstitution,11312
1313,서교동주민센터,서울특별시 마포구 월드컵북로  15,37.5562044,126.9199436,publicinstitution,11313
1314,서교우체국,서울특별시 마포구 양화로  62,37.550367,126.9156581,publicinstitution,11314
1315,서대문경찰서,서울특별시 서대문구 통일로  113,37.5649018,126.9667851,publicinstitution,11315
1316,서대문경찰서(교통센터),서울특별시 서대문구 성산로  704,37.5716276,126.96013959999999,publicinstitution,11316
1317,서대문구청,서울특별시 서대문구 연희로 248,37.579225,126.9368,publicinstitution,11317
1318,서대문보건소(서대문구청 별관),서울특별시 서대문구 연희로 242,37.578629,126.93630859999999,publicinstitution,11318
1319,서래지구대,서울특별시 서초구 사평대로23길 23,,,publicinstitution,11319
1320,서림동주민센터,서울특별시 관악구 신림로29길 6,37.4750216,126.93502179999999,publicinstitution,11320
1321,서부수도사업소,서울특별시 마포구 환일길  13,37.5567278,126.96017350000001,publicinstitution,11321
1322,서울 영동 우체국,서울특별시 강남구 언주로 721,37.518378000000006,127.03444609999998,publicinstitution,11322
1323,서울건국대학교우체국,서울특별시 광진구 능동로 120,37.5438883,127.07595459999999,publicinstitution,11323
1324,서울과학기술대학우체국,서울특별시 노원구 공릉로 232,37.6330789,127.07679509999998,publicinstitution,11324
1325,서울광진경찰서 중곡2지구대,서울특별시 광진구 능동로 385,37.563719799999994,127.0827888,publicinstitution,11325
1326,서울금천우체국,서울특별시 금천구 시흥대로 410,37.470121899999995,126.89848190000001,publicinstitution,11326
1327,서울남부지방법원,서울특별시 양천구 신월로 386,37.521610700000004,126.86355490000001,publicinstitution,11327
1328,서울동부지방검찰청 신관2동,서울특별시 광진구 아차산로  404,37.5369828,127.08796159999999,publicinstitution,11328
1329,서울동부지방법원 본관,서울특별시 광진구 아차산로  404,37.5369828,127.08796159999999,publicinstitution,11329
1330,서울문정동우체국,서울특별시 송파구 중대로  24,37.4902451,127.1187912,publicinstitution,11330
1331,서울북부지방법원,서울특별시 도봉구 마들로  749,37.6773681,127.0471997,publicinstitution,11331
1332,서울서부지법우체국,서울특별시 마포구 마포대로 174,37.54899520000001,126.9554886,publicinstitution,11332
1333,서울숙명여자대학교우체국(학생회관건물),서울특별시 용산구 청파로47길 100,37.5459469,126.96457779999999,publicinstitution,11333
1334,서울시북부교육청,서울특별시 도봉구 노해로  313,37.651885799999995,127.04317520000001,publicinstitution,11334
1335,서울시소방재난본부,서울특별시 중구 퇴계로20길 3,37.560073100000004,126.9858188,publicinstitution,11335
1336,서울시청,서울특별시 중구 세종대로 110,37.566610299999994,126.9783882,publicinstitution,11336
1337,서울여대우체국(누리관1층),서울특별시 노원구 화랑로 621,37.628032899999994,127.09042350000001,publicinstitution,11337
1338,서울중곡동우체국,서울특별시 광진구 긴고랑로 68,37.5615297,127.0832682,publicinstitution,11338
1339,서울중화동우체국,서울특별시 중랑구 동일로 784,37.6005284,127.08002920000001,publicinstitution,11339
1340,서울지방국토관리청,서울특별시 중구 정동길 18,37.566815999999996,126.9700713,publicinstitution,11340
1341,서울지방통계청,서울특별시 강남구 개포로 617,37.4934547,127.0770985,publicinstitution,11341
1342,서원동주민센터,서울특별시 관악구 관악로 255-7,37.487216700000005,126.956608,publicinstitution,11342
1343,서이지구대,서울특별시 서초구 효령로77길 37,37.4923165,127.02821090000002,publicinstitution,11343
1344,서초1동주민센터,서울특별시 서초구 사임당로18길  18,37.488812599999996,127.0190463,publicinstitution,11344
1345,서초3동주민센터,서울특별시 서초구 반포대로10길 10,37.483593799999994,127.0125116,publicinstitution,11345
1346,서초3파출소,서울특별시 서초구 반포대로30길 40,37.492002299999996,127.0108098,publicinstitution,11346
1347,서초4동주민센터,서울특별시 서초구 서운로26길 3,37.5026745,127.02218429999999,publicinstitution,11347
1348,서초동우체국,서울특별시 서초구 반포대로 99,37.4890715,127.00865459999999,publicinstitution,11348
1349,석관동주민센터,서울특별시 성북구 화랑로 296,37.6129857,127.06143429999999,publicinstitution,11349
1350,석관우체국,서울특별시 성북구 화랑로 203,37.6087688,127.0524638,publicinstitution,11350
1351,석관지구대,서울특별시 성북구 화랑로32가길 20,37.608988599999996,127.05523159999998,publicinstitution,11351
1352,성내 우체국,서울특별시 강동구 성내로 38,37.5289339,127.124377,publicinstitution,11352
1353,성내2 치안센터,서울특별시 강동구 천호옛길 68-1,37.535009,127.1246353,publicinstitution,11353
1354,성내2동 주민센터,서울특별시 강동구 풍성로37가길 62,37.5324318,127.1295521,publicinstitution,11354
1355,성내3 치안센터,서울특별시 강동구 양재대로1길 5,,,publicinstitution,11355
1356,성내3동 주민센터,서울특별시 강동구 강동대로53길 76,37.5260433,127.1329014,publicinstitution,11356
1357,성내동우체국,서울특별시 강동구 양재대로 134,,,publicinstitution,11357
1358,성내지구대,서울특별시 강동구 성내로 33,37.5292619,127.12385049999999,publicinstitution,11358
1359,성동교육청,서울특별시 성동구 고산자로 270,37.5631727,127.0369231,publicinstitution,11359
1360,성동우체국,서울특별시 성동구 왕십리로  303,37.5608698,127.034709,publicinstitution,11360
1361,성북구청,서울특별시 성북구 보문로  168,37.5894674,127.0168503,publicinstitution,11361
1362,성북동주민센터,서울특별시 성북구 성북로 33,37.590814200000004,127.00350619999999,publicinstitution,11362
1363,성북세무서,서울특별시 성북구 삼선교로16길  13,37.5879391,127.0108601,publicinstitution,11363
1364,성북우체국,서울특별시 성북구 동소문로  310,37.6072897,127.0294028,publicinstitution,11364
1365,성북파출소,서울특별시 성북구 성북로 94,37.59327879999999,126.99847549999998,publicinstitution,11365
1366,성산1동주민센터,서울특별시 마포구 성산로4길  15,37.5633781,126.907908,publicinstitution,11366
1367,성산1동치안센터,서울특별시 마포구 월드컵북로12길 27,37.56228,126.9154963,publicinstitution,11367
1368,성산2동우체국,서울특별시 마포구 월드컵북로 227,37.56956029999999,126.90352469999999,publicinstitution,11368
1369,성산2동주민센터,서울특별시 마포구 월드컵북로30길 22,37.568619399999996,126.9090202,publicinstitution,11369
1370,성산우체국,서울특별시 마포구 월드컵북로  112,37.5634026,126.91387160000001,publicinstitution,11370
1371,성수1가1동주민센터,서울특별시 성동구 뚝섬로3길 18,37.541903000000005,127.04967279999998,publicinstitution,11371
1372,성수1가2동주민센터,서울특별시 성동구 왕십리로5길   3,37.5467331,127.04425900000001,publicinstitution,11372
1373,성수1가치안센터,서울특별시 성동구 뚝섬로 364-1,37.5396693,127.0512257,publicinstitution,11373
1374,성수2가1동주민센터,서울특별시 성동구 뚝섬로  385-19,37.539545600000004,127.0540459,publicinstitution,11374
1375,성수2가3동주민센터,서울특별시 성동구 광나루로2길  35,37.54823,127.0552502,publicinstitution,11375
1376,성수2가지구대,서울특별시 성동구 광나루로2길 35,37.54823,127.0552502,publicinstitution,11376
1377,성수경마지구대,서울특별시 성동구 왕십리로5길 5,37.5467331,127.04425900000001,publicinstitution,11377
1378,성수서울숲지구대,서울특별시 성동구 성덕정길 77-2,37.5380685,127.05227450000001,publicinstitution,11378
1379,성현동 주민센터,서울특별시 관악구 구암길 38,37.48953529999999,126.9481613,publicinstitution,11379
1380,세검정 우체국,서울특별시 종로구 세검정로 258,37.6014191,126.9612784,publicinstitution,11380
1381,솔샘지구대,서울특별시 강북구 오현로 4,37.616310600000006,127.03040759999999,publicinstitution,11381
1382,송정동주민센터,서울특별시 성동구 동일로43길   13,37.5545203,127.0695585,publicinstitution,11382
1383,송중동주민센터,서울특별시 강북구 오패산로 162,37.616129799999996,127.0337939,publicinstitution,11383
1384,송천동 우체국,서울특별시 강북구 도봉로 71,37.6155006,127.0295904,publicinstitution,11384
1385,송파1동주민센터,서울특별시 송파구 백제고분로 32,,,publicinstitution,11385
1386,송파2동주민센터,서울특별시 송파구 송이로 32,37.502241999999995,127.1167017,publicinstitution,11386
1387,송파경찰서,서울특별시 송파구 중대로 221,37.501853100000005,127.1269643,publicinstitution,11387
1388,송파구청,서울특별시 송파구 올림픽로 326,37.5145636,127.1059186,publicinstitution,11388
1389,송파우체국,서울특별시 송파구 오금로  323,37.5025526,127.12804320000001,publicinstitution,11389
1390,수공치안센터,서울특별시 구로구 부일로1길  68,37.4934819,126.8189197,publicinstitution,11390
1391,수궁동주민센터,서울특별시 구로구 오리로15길 32,37.493928499999996,126.83146599999999,publicinstitution,11391
1392,수락산우체국,서울특별시 노원구 동일로 1693-6,37.67967410000001,127.0548125,publicinstitution,11392
1393,수서 파출소,서울특별시 강남구 밤고개로1길  48,37.48914370000001,127.10484450000001,publicinstitution,11393
1394,수서경찰서,서울특별시 강남구 테헤란로 114,37.4982938,127.0301058,publicinstitution,11394
1395,수서동 우체국,서울특별시 강남구 광평로  303,37.488710100000006,127.10505049999999,publicinstitution,11395
1396,수유1동지구대,서울특별시 강북구 삼양로 305,37.63068320000001,127.01759890000001,publicinstitution,11396
1397,수유2동주민센터,서울특별시 강북구 한천로 1117,37.644644,127.01991409999998,publicinstitution,11397
1398,수유2동지구대,서울특별시 강북구 삼각산로 115,37.640922700000004,127.0171031,publicinstitution,11398
1399,수유3동우체국,서울특별시 강북구 도봉로 383,37.6412268,127.02867759999998,publicinstitution,11399
1400,수유3동주민센터,서울특별시 강북구 노해로 36,37.638714,127.0231675,publicinstitution,11400
1401,수유3동지구대,서울특별시 강북구 한천로144길 1,,,publicinstitution,11401
1402,수유동우체국,서울특별시 강북구 삼양로 468,37.6449477,127.0160021,publicinstitution,11402
1403,숭미파출소,서울특별시 도봉구 노해로  139,37.6475098,127.0256055,publicinstitution,11403
1404,숭인1동사무소,서울특별시 종로구 지봉로 86,37.5778223,127.01563780000001,publicinstitution,11404
1405,숭인2동주민센터,서울특별시 종로구 종로65길 10,37.5748916,127.01997490000001,publicinstitution,11405
1406,숭인우체국,서울특별시 종로구 지봉로 88,37.5780162,127.0155781,publicinstitution,11406
1407,시립대학교우체국,서울특별시 동대문구 서울시립대로  163,37.583634,127.058858,publicinstitution,11407
1408,시설관리공단,서울특별시 성동구 청계천로   540,37.571625399999995,127.036075,publicinstitution,11408
1409,시설관리공단,서울특별시 관악구 남부순환로 1914,37.47741679999999,126.96187590000001,publicinstitution,11409
1410,시흥2동 주민센터,서울특별시 금천구 금하로 783,37.4501472,126.9165675,publicinstitution,11410
1411,시흥3동주민센터,서울특별시 금천구 시흥대로18길 40,37.44027620000001,126.905805,publicinstitution,11411
1412,시흥4동 청사,서울특별시 금천구 독산로36길 14,37.458988500000004,126.9061819,publicinstitution,11412
1413,시흥5동주민센터,서울특별시 금천구 금하로21길  20,37.4524094,126.90831000000001,publicinstitution,11413
1414,시흥우체국,서울특별시 금천구 시흥대로 217,37.4531528,126.90071909999999,publicinstitution,11414
1415,신길3동주민센터,서울특별시 영등포구 신길로41라길 13-8,37.5073051,126.9077562,publicinstitution,11415
1416,신길4동주민센터,서울특별시 영등포구 신길로42길 1,37.50845770000001,126.9112917,publicinstitution,11416
1417,신길5동주민센터,서울특별시 영등포구 도림로 264,37.5016643,126.9052154,publicinstitution,11417
1418,신길5치안센터,서울특별시 영등포구 신길로23길  12,37.500670299999996,126.9077885,publicinstitution,11418
1419,신길6동주민센터,서울특별시 영등포구 대방천로 169,37.4993833,126.90985049999999,publicinstitution,11419
1420,신길7동주민센터,서울특별시 영등포구 여의대방로43길  10,37.5063965,126.9215331,publicinstitution,11420
1421,신길우체국,서울특별시 영등포구 여의대방로  161,37.501605100000006,126.9205665,publicinstitution,11421
1422,신길지구대,서울특별시 영등포구 신길로60다길  16,37.51342460000001,126.91419170000002,publicinstitution,11422
1423,신내1동주민센터,서울특별시 중랑구 용마산로129나길 35,37.605874299999996,127.09950970000001,publicinstitution,11423
1424,신내2동관상복합청사,서울특별시 중랑구 봉화산로  190,37.606266399999996,127.09418290000002,publicinstitution,11424
1425,신내동우체국,서울특별시 중랑구 신내로17길 112,37.617059999999995,127.09049569999999,publicinstitution,11425
1426,신당1동주민센터,서울특별시 중구 세종대로 110,37.566610299999994,126.9783882,publicinstitution,11426
1427,신당2동주민센터,서울특별시 중구 동호로15길 50,37.554329700000004,127.0082717,publicinstitution,11427
1428,신당3동주민센터,서울특별시 중구 다산로 211,37.5621268,127.01455130000001,publicinstitution,11428
1429,신당4동주민센터,서울특별시 중구 다산로 92,37.552465999999995,127.00900970000001,publicinstitution,11429
1430,신당5동주민센터,서울특별시 중구 청구로3길 55,37.5570686,127.014702,publicinstitution,11430
1431,신당6동사무소,서울특별시 중구 다산로36길 100,37.5599854,127.01943270000001,publicinstitution,11431
1432,신당동 우체국,서울특별시 중구 다동길 11,37.568008,126.97999009999998,publicinstitution,11432
1433,신당동파출소,서울특별시 중구 명동길 30,37.563613200000006,126.983956,publicinstitution,11433
1434,신대방1동주민센터,서울특별시 동작구 신대방길 72,37.4889576,126.9100406,publicinstitution,11434
1435,신대방2동주민센터,서울특별시 동작구 여의대방로24길 106,37.498917999999996,126.925852,publicinstitution,11435
1436,신도림주민센터,서울특별시 구로구 신도림로 40,37.5077664,126.88058259999998,publicinstitution,11436
1437,신도림치안센터,서울특별시 구로구 신도림로 40,37.5077664,126.88058259999998,publicinstitution,11437
1438,신림동우체국,서울특별시 관악구 대학5길 38,37.4691565,126.9399737,publicinstitution,11438
1439,신림본부치안센터,서울특별시 관악구 문성로25길 12-15,37.4794611,126.9263962,publicinstitution,11439
1440,신림지구대치안센터,서울특별시 관악구 신원로 36,37.481901,126.9292613,publicinstitution,11440
1441,신문로파출소,서울특별시 종로구 경희궁길 6-3,37.570765,126.9722361,publicinstitution,11441
1442,신방학파출소,서울특별시 도봉구 시루봉로5길  10,37.6584966,127.0271422,publicinstitution,11442
1443,신사1동 주민센터,서울특별시 은평구 은평로2길 2,37.5978051,126.9117825,publicinstitution,11443
1444,신사2동주민센터,서울특별시 은평구 증산로15길 47,37.590284000000004,126.90823859999999,publicinstitution,11444
1445,신사동 지구대(구 압구동 지구대),서울특별시 강남구 도산대로  143,37.5183792,127.0241554,publicinstitution,11445
