,category,lat,lon,place_address,place_id,place_name
1975,education/Childcare,37.494996,127.0137832,서울특별시 서초구 서초중앙로 148,12041,김영학원
1976,education/Childcare,37.5126113,126.9238712,서울특별시 영등포구 영등포로  414,12042,김재규경찰학원
1977,education/Childcare,37.5650694,126.9068748,서울특별시 마포구 새터산길  1-6,12043,깊은샘어린이집
1978,education/Childcare,37.5110466,127.1234528,서울특별시 송파구 마천로1길 14,12044,꼬네상스어린이집
1979,education/Childcare,37.5895627,127.0763249,서울특별시 중랑구 봉우재로6길 9,12045,꼬마사랑어린이집
1980,education/Childcare,37.4944658,127.1351315,서울특별시 송파구 문정로13길 15,12046,꼬마숲어린이집
1981,education/Childcare,37.5422675,127.1223627,서울특별시 강동구 구천면로13길 6,12047,꼬마아이숲어린이집
1982,education/Childcare,37.5213898,126.8888041,서울특별시 영등포구 문래북로 31,12048,꼬뿔소 어린이집
1983,education/Childcare,37.5005919,127.1237908,서울특별시 송파구 오금로36길 37,12049,꼬예미키즈어린이집
1984,education/Childcare,37.6373165,127.014164,서울특별시 강북구 인수봉로52가길 42,12050,꽃길어린이집
1985,education/Childcare,37.490009,127.1279855,서울특별시 송파구 송이로 200,12051,꽃동산어린이집
1986,education/Childcare,37.59891560000001,126.9089577,서울특별시 은평구 가좌로12길 20-19,12052,꽃들정원어린이집
1987,education/Childcare,37.4785751,126.9304381,서울특별시 관악구 문성로 242,12053,꾸러기어린이집
1988,education/Childcare,37.62526679999999,126.918825,서울특별시 은평구 통일로89길  18-26,12054,꿀벌어린이집
1989,education/Childcare,37.53457120000001,127.0773568,서울특별시 광진구 아차산로40길 72,12055,꿀벌어린이집
1990,education/Childcare,37.640413,127.0349334,서울특별시 도봉구 덕릉로59차길 36,12056,꿀벌어린이집honeybee
1991,education/Childcare,37.57907879999999,126.8151838,서울특별시 강서구 금낭화로24가길  21,12057,꿈꾸는어린이집
1992,education/Childcare,37.4605899,126.9205368,서울특별시 관악구 난곡로 42,12058,꿈나라유치원
1993,education/Childcare,37.6336098,127.0171767,서울특별시 강북구 삼양로85길 4,12059,꿈나무어린이집
1994,education/Childcare,37.4549285,126.8973661,서울특별시 금천구 금하로3길 32,12060,꿈나무어린이집
1995,education/Childcare,37.5046135,126.9229683,서울특별시 동작구 여의대방로36길 11,12061,꿈나무어린이집
1996,education/Childcare,37.6337729,127.0724723,서울특별시 노원구 공릉로58길 23,12062,꿈나무유치원
1997,education/Childcare,37.5020177,126.8869379,서울특별시 구로구 공원로11길 45,12063,꿈담터어린이집
1998,education/Childcare,37.5501543,127.1350145,서울특별시 강동구 구천면로47길 46,12064,꿈동산 어린이집
1999,education/Childcare,37.56672929999999,126.9302351,서울특별시 서대문구 연희로  93-8,12065,꿈동산몬테소리어린이집
2000,education/Childcare,37.5848203,126.936181,서울특별시 서대문구 홍제내길 52,12066,꿈동산어린이집
2001,education/Childcare,37.4898078,126.9344363,서울특별시 관악구 봉천로21길 66,12067,꿈동산어린이집
2002,education/Childcare,37.6321129,127.0383063,서울특별시 강북구 한천로115길 15,12068,꿈동산어린이집
2003,education/Childcare,37.4898078,126.9344363,서울특별시 관악구 봉천로21길 66,12069,꿈동산어린이집
2004,education/Childcare,37.6606827,127.067381,서울특별시 노원구 상계로9나길 25,12070,꿈씨어린이집
2005,education/Childcare,37.53353170000001,126.8592965,서울특별시 강서구 곰달래로53가길  6,12071,꿈을여는어린이집
2006,education/Childcare,37.5623495,127.0551739,서울특별시 성동구 용답중앙길 89-2,12072,꿈터어린이집
2007,education/Childcare,37.5359096,126.8573301,서울특별시 강서구 등촌로13바길 46,12073,나나이트스쿨어린이집
2008,education/Childcare,37.4964523,126.83879509999998,서울특별시 구로구 고척로1길  14-41,12074,나래어린이집
2009,education/Childcare,37.50452720000001,126.9403353,서울특별시 동작구 장승배기로10길 16,12075,나래어린이집
2010,education/Childcare,37.6025975,127.1081914,서울특별시 중랑구 양원역로 20-5,12076,나무를키우는 햇살 어린이집
2011,education/Childcare,37.5512991,127.048866,서울특별시 성동구 광나루로  168,12077,나무어린이집
2012,education/Childcare,37.5743926,126.8904082,서울특별시 마포구 매봉산로  24-1,12078,나사렛어린이집
2013,education/Childcare,37.47793460000001,126.9109625,서울특별시 금천구 문성로 67,12079,난곡중학교
2014,education/Childcare,37.46229,126.9175428,서울특별시 관악구 난향길  9,12080,난향초등학교
2015,education/Childcare,37.6186094,127.055889,서울특별시 성북구 한천로95길  28,12081,남대문중학교
2016,education/Childcare,37.5154982,126.85366,서울특별시 양천구 중앙로23길 3,12082,남명초등학교
2017,education/Childcare,37.48517860000001,126.9221042,서울특별시 관악구 남부순환로163길 14,12083,남부초등학교
2018,education/Childcare,37.4826872,126.9789897,서울특별시 동작구 동작대로13길 22,12084,남사초등학교
2019,education/Childcare,37.55262310000001,126.9811705,서울특별시 용산구 후암동 30-84,12085,남산도서관
2020,education/Childcare,37.5450413,126.9874194,서울특별시 용산구 신흥로16길 17,12086,남산어린이집
2021,education/Childcare,37.5045036,126.99857649999998,서울특별시 서초구 신반포로 131,12088,남서울교회어린이집
2022,education/Childcare,37.4789553,126.972562,서울특별시 동작구 남부순환로269길 166,12089,남성중학교
2023,education/Childcare,37.4889471,126.9652047,서울특별시 동작구 사당로 146,12090,남성초등학교
2024,education/Childcare,37.5010354,127.1504357,서울특별시 송파구 성내천로  207,12091,남천초등학교
2025,education/Childcare,37.5550721,126.8368239,서울특별시 강서구 강서로  327,12092,내발산동 교육연구시설(원영-제과제빵학원2층)
2026,education/Childcare,37.55162650000001,126.8379293,서울특별시 강서구 강서로46길 23,12093,내발산초등학교
2027,education/Childcare,37.6484863,127.0532493,서울특별시 도봉구 노해로70길 95,12094,노곡중
2028,education/Childcare,37.5244951,127.0442662,서울특별시 강남구 압구정로80길 31,12095,노드 잉글리아 에듀케이션 코리아
2029,education/Childcare,37.5069231,126.9390554,서울특별시 동작구 장승배기로15길 21,12096,노량진2동어린이집
2030,education/Childcare,37.5117336,126.9407391,서울특별시 동작구 장승배기로 160,12097,노량진초등학교
2031,education/Childcare,37.5140095,126.9451967,서울특별시 동작구 노량진로 171,12098,노량진행정고시학원
2032,education/Childcare,37.59266220000001,127.10167450000002,서울특별시 중랑구 용마공원로 34-1,12099,노벨어린이집
2033,education/Childcare,37.6444772,127.0352167,서울특별시 도봉구 도봉로104길 61-25,12100,노벨어린이집
2034,education/Childcare,37.48186670000001,126.9123743,서울특별시 관악구 남부순환로145길 6,12101,노아어린이집
2035,education/Childcare,37.6484232,127.02890829999998,서울특별시 도봉구 도봉로109길 98,12102,노엘어린이집
2036,education/Childcare,37.6628057,127.0532928,서울특별시 노원구 노원로 586,12103,노원고등학교
2037,education/Childcare,37.6493885,127.0597055,서울특별시 노원구 동일로213길 26,12104,노원중학교
2038,education/Childcare,37.6732619,127.05838,서울특별시 노원구 동일로230나길 32,12105,노원초등학교
2039,education/Childcare,37.5042734,126.944764,서울특별시 동작구 상도로34가길 23,12106,노유자시설(어린이집)
2040,education/Childcare,37.6734085,127.0537895,서울특별시 노원구 동일로231길 24,12108,노일중학교
2041,education/Childcare,37.6736177,127.0547277,서울특별시 노원구 동일로 1625,12109,노일초등학교
2042,education/Childcare,37.6078905,126.9297971,서울특별시 은평구 통일로63길  20,12110,녹번동 노유자 신축(예쁜꿈어린이집)
2043,education/Childcare,37.60716710000001,126.9247185,서울특별시 은평구 진흥로  128-5,12111,녹번동 어린이집 신축(도담어린이집)
2044,education/Childcare,37.601901,126.9318097,서울특별시 은평구 은평로21길  19-4,12112,녹번리라어린이집
2045,education/Childcare,37.6016615,126.93176499999998,서울특별시 은평구 은평로 205-13,12113,녹번리라어린이집
2046,education/Childcare,37.6043214,126.9262254,서울특별시 은평구 녹번로1길 1,12114,녹번초등학교
2047,education/Childcare,37.631806,127.06227920000002,서울특별시 노원구 월계로 376,12115,녹천중학교
2048,education/Childcare,37.5138651,127.0293218,서울특별시 강남구 학동로  169-1,12116,논현 정보도서관(구 논현 문화 정보마당)
2049,education/Childcare,37.5172871,127.0372013,서울특별시 강남구 학동로43길 17,12117,논현도서관
2050,education/Childcare,37.6296088,127.01746740000002,서울특별시 강북구 삼양로73길 11,12118,놀이카페어린이집
2051,education/Childcare,37.6141635,126.9081847,서울특별시 은평구 서오릉로17길 10-5,12119,누오어린이집
2052,education/Childcare,37.6852596,127.050425,서울특별시 도봉구 마들로 849,12120,누원고
2053,education/Childcare,37.6870928,127.0496031,서울특별시 도봉구 마들로  859-44,12121,누원초
2054,education/Childcare,37.5947293,127.10191100000002,서울특별시 중랑구 용마공원로5길 15,12122,뉴솔로몬어린이집
2055,education/Childcare,37.588238200000006,127.0141753,서울특별시 성북구 삼선교로18나길 18,12123,뉴제나어린이집
2056,education/Childcare,37.4896574,126.8821539,서울특별시 구로구 구로동로21길 38,12124,늘빛어린이집
2057,education/Childcare,37.5631941,127.1783409,서울특별시 강동구 아리수로98길 62,12125,늘사랑유치원
2058,education/Childcare,37.5659594,127.0831637,서울특별시 광진구 능동로51길 17,12126,늘평화어린이집
2059,education/Childcare,37.5340947,126.8417481,서울특별시 강서구 가로공원로76가길  53,12127,늘푸른꿈나무어린이집
2060,education/Childcare,37.5920985,126.9192106,서울특별시 은평구 응암로16길 7-23,12128,늘푸른어린이집
2061,education/Childcare,37.60876029999999,126.9112682,서울특별시 은평구 연서로11길  37,12129,늘푸른어린이집
2062,education/Childcare,37.5929355,127.0777398,서울특별시 중랑구 중랑천로10길 87-3,12130,늘푸른어린이집
2063,education/Childcare,37.5956095,127.0949935,서울특별시 중랑구 상봉로26길 32,12131,늘해랑어린이집
2064,education/Childcare,37.4943776,127.1358653,서울특별시 송파구 동남로20길 42,12132,다래어린이집
2065,education/Childcare,37.4830915,126.9787808,서울특별시 동작구 동작대로17길 28,12133,다문화어린이집
2066,education/Childcare,37.5715378,127.0863901,서울특별시 중랑구 용마산로 202,12134,다사랑어린이집
2067,education/Childcare,37.5242396,126.8387504,서울특별시 양천구 월정로9길 23-4,12135,다솜유치원
2068,education/Childcare,37.4587403,126.903487,서울특별시 금천구 시흥대로68길 89,12136,다슬어린이집
2069,education/Childcare,37.4976306,127.14169,서울특별시 송파구 거마로7길 42,12137,다온어린이집
2070,education/Childcare,37.4965804,127.135661,서울특별시 송파구 오금로44길 9,12138,닥터윤어린이집
2071,education/Childcare,37.49554570000001,127.0563044,서울특별시 강남구 도곡로64길 21,12139,단대부속고등학교
2072,education/Childcare,37.5506651,127.12582659999998,서울특별시 강동구 상암로 20,12140,단비어린이집
2073,education/Childcare,37.60489329999999,127.031087,서울특별시 성북구 종암로  167,12141,달빛마루도서관
2074,education/Childcare,37.568774,127.0554086,서울특별시 동대문구 전농로3길 23,12142,답십리초등학교
2075,education/Childcare,37.4912211,126.929639,서울특별시 관악구 당곡2가길 11,12143,당곡어린이집
2076,education/Childcare,37.491526,126.934688,서울특별시 관악구 봉천로21길 108,12144,당곡중학교
2077,education/Childcare,37.53218,126.8982927,서울특별시 영등포구 당산로41길  12,12145,당산서중학교
2078,education/Childcare,37.5314441,126.9075864,서울특별시 영등포구 버드나루로  160,12146,당산중학교
2079,education/Childcare,37.5396641,126.8963215,서울특별시 영등포구 선유로55길 32,12147,당산초등학교
2080,education/Childcare,37.5318719,126.8996044,서울특별시 영등포구 당산로  187,12148,당서초등학교
2081,education/Childcare,37.5265223,126.8899937,서울특별시 영등포구 선유로  131,12149,당중초등학교
2082,education/Childcare,37.6489076,127.058394,서울특별시 노원구 동일로213길 52,12150,당현초등학교
2083,education/Childcare,37.4940428,126.872861,서울특별시 구로구 구일로8길  16,12151,대건어린이집
2084,education/Childcare,37.4946298,127.06485259999998,서울특별시 강남구 남부순환로 3022,12152,대곡초등학교
2085,education/Childcare,37.5776266,127.02442109999998,서울특별시 동대문구 안암로 6,12153,대광중고등학교
2086,education/Childcare,37.5790082,127.02375659999998,서울특별시 성북구 안암로  5,12154,대광초등학교
2087,education/Childcare,37.581892,126.987929,서울특별시 종로구 계동길 84-10,12155,대동세무 고등학교
2088,education/Childcare,37.4935889,126.9004869,서울특별시 영등포구 대림로21길 6,12156,대동초등학교
2089,education/Childcare,37.4963125,126.9069731,서울특별시 영등포구 디지털로 455-7,12157,대림유치원
2090,education/Childcare,37.492413,126.90727520000002,서울특별시 영등포구 시흥대로185길 6,12158,대림중학교
2091,education/Childcare,37.5006005,126.9253283,서울특별시 동작구 대방동1길 22,12159,대림초등학교
2092,education/Childcare,37.5064032,127.06090259999998,서울특별시 강남구 역삼로87길 26,12160,대명중학교
2093,education/Childcare,37.5471992,127.15278,서울특별시 강동구 상암로 271,12161,대명초등학교
2094,education/Childcare,37.5118051,126.9278224,서울특별시 동작구 알마타길 21-42,12162,대방삼육외국어학원
2095,education/Childcare,37.4954763,126.9138125,서울특별시 동작구 여의대방로10길 24,12163,대방중학교
2096,education/Childcare,37.5424945,126.838932,서울특별시 강서구 강서로  183,12164,대사학원A동
2097,education/Childcare,37.5071979,127.0913931,서울특별시 송파구 석촌호수로 130,12165,대성N학원
2098,education/Childcare,37.6231611,126.90981399999998,서울특별시 은평구 갈현로29길 51-24,12166,대성고등학교
2099,education/Childcare,37.540620200000006,126.9588742,서울특별시 용산구 백범로51길 1,12167,대성어린이집
2100,education/Childcare,37.6231611,126.90981399999998,서울특별시 은평구 갈현로29길 51-24,12168,대성중학교
2101,education/Childcare,37.4914973,127.0109469,서울특별시 서초구 서초대로46길  19-12,12169,대성학원
2102,education/Childcare,37.4876037,127.1221896,서울특별시 송파구 송파대로22길 5-5,12170,대성학원
2103,education/Childcare,37.5737305,126.9616166,서울특별시 종로구 사직로 9,12171,대신고등학교(본관)
2104,education/Childcare,37.566517,126.94752379999998,서울특별시 서대문구 성산로  570,12172,대신교회어린이집
2105,education/Childcare,37.5737305,126.9616166,서울특별시 종로구 사직로 9,12173,대신중학교(신관)
2106,education/Childcare,37.6120624,126.9261627,서울특별시 은평구 통일로69길 12-15,12174,대은초등학교
2107,education/Childcare,37.5395165,126.8633127,서울특별시 강서구 등촌로  105,12175,대일고등학교
2108,education/Childcare,37.6141679,127.0133754,서울특별시 성북구 서경로  118,12176,대일관광디자인고
2109,education/Childcare,37.61344129999999,127.01346409999998,서울특별시 성북구 서경로  116,12177,대일외고
2110,education/Childcare,37.6138313,126.9207293,서울특별시 은평구 연서로20길 24-6,12178,대조어린이도서관 꿈나무
2111,education/Childcare,37.6131955,126.9196383,서울특별시 은평구 연서로18길 17,12179,대조초등학교
2112,education/Childcare,37.63801470000001,127.0748113,서울특별시 노원구 공릉로62가길 47,12180,대진남자고등학교
2113,education/Childcare,37.6461576,127.0672598,서울특별시 노원구 공릉로 438,12181,대진여자고등학교
2114,education/Childcare,37.5618434,126.9193297,서울특별시 마포구 성미산로  110,12182,대진유치원
2115,education/Childcare,37.490497,127.0583533,서울특별시 강남구 양재천로 321,12183,대청중학교
2116,education/Childcare,37.4999293,127.0629181,서울특별시 강남구 도곡로 517,12184,대치 서연학원(서진빌딩)
2117,education/Childcare,37.4933829,127.0430657,서울특별시 강남구 도곡로 221,12185,대치게이트 어학원(셀라빌딩)
2118,education/Childcare,37.4845976,127.047417,서울특별시 강남구 남부순환로378길 39,12186,대치중학교
2119,education/Childcare,37.524985,126.873771,서울특별시 양천구 오목로 325,12187,대학학원
2120,education/Childcare,37.5038952,127.0636774,서울특별시 강남구 역삼로98길 16,12188,대현 초등학교
2121,education/Childcare,37.6570577,127.04624409999998,서울특별시 도봉구 마들로13길   153,12189,더블유스터디학원
2122,education/Childcare,37.5023083,127.0587295,서울특별시 강남구 삼성로 345,12190,더원학원(대림빌딩)
2123,education/Childcare,37.49988870000001,126.940642,서울특별시 동작구 성대로31길 2,12191,더크는어린이집
2124,education/Childcare,37.6020129,126.90430259999998,서울특별시 은평구 가좌로 400,12192,덕산중학교
2125,education/Childcare,37.5129635,126.9289319,서울특별시 동작구 노량진로 26,12193,덕성기술학원
2126,education/Childcare,37.5776753,126.9829957,서울특별시 종로구 율곡로3길 50,12194,덕성여자 고등학교
2127,education/Childcare,37.57798320000001,126.9818575,서울특별시 종로구 율곡로3길 49,12195,덕성여중
2128,education/Childcare,37.5562527,127.0427194,서울특별시 성동구 살곶이4길 18,12196,덕수고등학교
2129,education/Childcare,37.593999,126.9953146,서울특별시 성북구 성북로 127,12197,덕수유치원
2130,education/Childcare,37.5608794,127.0145611,서울특별시 중구 청구로6길 11,12198,덕수중학교
2131,education/Childcare,37.6665061,127.0813434,서울특별시 노원구 덕릉로112길 68,12199,덕암초등학교
2132,education/Childcare,37.5495054,126.8284443,서울특별시 강서구 강서로45길  91-44,12200,덕원여고
2133,education/Childcare,37.5495054,126.8284443,서울특별시 강서구 강서로45길  91-44,12201,덕원예고
2134,education/Childcare,37.5495054,126.8284443,서울특별시 강서구 강서로45길  91-44,12202,덕원중학교
2135,education/Childcare,37.5063662,126.8568224,서울특별시 구로구 고척로 213,12203,덕의초등학교
2136,education/Childcare,37.4905347,126.8370373,서울특별시 구로구 서해안로21길 5-12,12204,덕일전자공업고등학교
2137,education/Childcare,37.49881420000001,127.1226208,서울특별시 송파구 송이로17길 13,12205,도레미어린이집
2138,education/Childcare,37.68668870000001,127.04248390000002,서울특별시 도봉구 도봉산길 27,12206,도봉고
2139,education/Childcare,37.6707763,127.0456375,서울특별시 도봉구 마들로 671,12207,도봉중
2140,education/Childcare,37.6795729,127.0383218,서울특별시 도봉구 도봉로173길 96,12208,도봉초
2141,education/Childcare,37.5019261,127.0318237,서울특별시 강남구 테헤란로13길 34,12209,도토리소풍(어린이집)
2142,education/Childcare,37.5408636,126.9520937,서울특별시 마포구 새창로4다길 18,12210,도화어린이집
2143,education/Childcare,37.5741208,126.9601562,서울특별시 종로구 통일로12길 23,12211,독립문초등학교
2144,education/Childcare,37.5937156,127.0126673,서울특별시 성북구 동소문로13길 38,12212,돈암초등학교
2145,education/Childcare,37.49996820000001,126.88907240000002,서울특별시 구로구 구로중앙로28길 62,12213,동광어린이집
2146,education/Childcare,37.5582015,126.9024416,서울특별시 마포구 월드컵로25길 86,12214,동교초등학교
2147,education/Childcare,37.4952683,126.8923318,서울특별시 구로구 구로중앙로14길 43,12215,동구로초등학교
2148,education/Childcare,37.59313220000001,127.0067429,서울특별시 성북구 성북로8길 71,12216,동구마케팅고등학교
2149,education/Childcare,37.59313220000001,127.0067429,서울특별시 성북구 성북로8길 71,12217,동구여자중학교
2150,education/Childcare,37.5538652,126.9618721,서울특별시 중구 환일길 47,12218,동국대학교
2151,education/Childcare,37.5747467,127.0887013,서울특별시 중랑구 용마산로45길 66-27,12219,동국어린이집
2152,education/Childcare,37.4918414,127.0873032,서울특별시 강남구 양재대로53길 18,12220,동그라미 어린이집
2153,education/Childcare,37.4816738,126.9793803,서울특별시 동작구 사당로28길 34,12221,동그라미유치원
2154,education/Childcare,37.5501319,126.8491715,서울특별시 강서구 화곡로52길  14,12222,동그라미유치원
2155,education/Childcare,37.5397909,126.9676746,서울특별시 용산구 원효로83길 5-8,12223,동글동글어린이집
2156,education/Childcare,37.5899629,127.0472842,서울특별시 동대문구 회기로10길  60,12224,동대문구정보화도서관
2157,education/Childcare,37.577485,127.0744605,서울특별시 동대문구 장안벚꽃로 201,12225,동대부속고등학교
2158,education/Childcare,37.605614,127.04088629999998,서울특별시 성북구 화랑로13길 59,12226,동덕여대인덕관
2159,education/Childcare,37.6144955,126.9250253,서울특별시 은평구 통일로  793,12227,동명여자고등학교
2160,education/Childcare,37.5685658,126.9625293,서울특별시 서대문구 독립문로 49,12228,동명여자중학교
2161,education/Childcare,37.6144955,126.9250253,서울특별시 은평구 통일로  793,12229,동명정보산업고등학교
2162,education/Childcare,37.56885250000001,127.0358408,서울특별시 성동구 마장로29길   29,12230,동명초등학교
2163,education/Childcare,37.46870620000001,126.9329158,서울특별시 관악구 호암로26가길 52,12231,동명학원
2164,education/Childcare,37.5746338,127.022947,서울특별시 종로구 난계로 257,12232,동부고려학원
2165,education/Childcare,37.520389,127.1404957,서울특별시 강동구 강동대로  305,12234,동북고등학교
2166,education/Childcare,37.520389,127.1404957,서울특별시 강동구 강동대로  305,12235,동북중학교
2167,education/Childcare,37.6544936,127.0266267,서울특별시 도봉구 시루봉로  53,12236,동북초
2168,education/Childcare,37.5543297,127.0082717,서울특별시 중구 동호로15길 50,12237,동사무소어린이집
2169,education/Childcare,37.45180420000001,126.9120235,서울특별시 금천구 탑골로 26,12238,동산 어린이집
2170,education/Childcare,37.5466408,127.04273059999998,서울특별시 성동구 서울숲2길 37,12239,동산어린이집
2171,education/Childcare,37.5515334,126.8755676,서울특별시 강서구 양천로75길 44,12240,동산어린이집
2172,education/Childcare,37.5062788,126.8636027,서울특별시 양천구 목동남로2길 60-16,12241,동산어린이집
2173,education/Childcare,37.4769321,126.90096,서울특별시 금천구 시흥대로152길 35,12242,동산유치원
2174,education/Childcare,37.5840604,126.907218,서울특별시 은평구 증산서길  88,12243,동산유치원
2175,education/Childcare,37.6302021,127.07506,서울특별시 노원구 공릉로 257,12244,동산정보산업고등학교
2176,education/Childcare,37.5406263,127.12356880000002,서울특별시 강동구 천호대로151길 36,12245,동서울아카데미
2177,education/Childcare,37.54468410000001,127.1455279,서울특별시 강동구 천중로51길 88,12246,동선(향기로운)어린이집
2178,education/Childcare,37.5850702,127.0030513,서울특별시 종로구 대학로 156,12247,동성고등학교
2179,education/Childcare,37.6254751,127.02269409999998,서울특별시 강북구 솔매로 93,12248,동성어린이집
2180,education/Childcare,37.5850702,127.0030513,서울특별시 종로구 대학로 156,12249,동성중학교
2181,education/Childcare,37.53687070000001,127.1342436,서울특별시 강동구 진황도로 72,12250,동신중학교
2182,education/Childcare,37.5828961,127.0167158,서울특별시 성북구 보문사길  50,12251,동신초등학교
2183,education/Childcare,37.4635311,126.9052555,서울특별시 금천구 독산로56길 34,12252,동심어린이집
2184,education/Childcare,37.5083562,126.9433827,서울특별시 동작구 만양로3길 48,12253,동아유치원
2185,education/Childcare,37.4905671,127.1254543,서울특별시 송파구 동남로8길 1,12254,동아키즈어린이집
2186,education/Childcare,37.5687999,126.8470975,서울특별시 강서구 허준로 50,12255,동양고등학교
2187,education/Childcare,37.5009475,126.8675318,서울특별시 구로구 경인로 445,12256,동양공업 전문대학
2188,education/Childcare,37.6262625,127.03385120000002,서울특별시 강북구 오현로25다길 72,12257,동양어린이집
2189,education/Childcare,37.5098175,126.9574751,서울특별시 동작구 흑석로9길 94,12258,동양중학교
2190,education/Childcare,37.6038248,127.1089077,서울특별시 중랑구 양원역로 32,12259,동원중학교
2191,education/Childcare,37.6046698,127.1051446,서울특별시 중랑구 송림길 114,12260,동원초등학교
2192,education/Childcare,37.4515331,126.91753909999998,서울특별시 금천구 탑골로10길 45,12261,동일여자고등학교
2193,education/Childcare,37.4515331,126.91753909999998,서울특별시 금천구 탑골로10길 45,12262,동일여자전산디자인고등학교
2194,education/Childcare,37.665314,127.0545338,서울특별시 노원구 한글비석로 566,12263,동일초등학교
2195,education/Childcare,37.4831175,126.96440619999998,서울특별시 동작구 솔밭로 47,12264,동작고등학교
2196,education/Childcare,37.5092029,126.9434364,서울특별시 동작구 장승배기로16길 98,12265,동작어린이도서관
2197,education/Childcare,37.4955238,126.9771205,서울특별시 동작구 동작대로39가길 83,12266,동작중학교
2198,education/Childcare,37.4942367,126.9772236,서울특별시 동작구 동작대로29길 214,12267,동작초등학교
2199,education/Childcare,37.4996297,126.924293,서울특별시 동작구 상도로 34,12268,동작하이스트학원
2200,education/Childcare,37.6445781,127.0728729,서울특별시 노원구 노원로18길 41,12269,동천학교
2201,education/Childcare,37.5499799,127.0191179,서울특별시 성동구 금호산9길 7,12270,동호유치원
2202,education/Childcare,37.54660689999999,127.01012450000002,서울특별시 성동구 동호로5길 133,12271,동호초등학교
2203,education/Childcare,37.6463414,127.021587,서울특별시 강북구 노해로27길 48,12272,동화나라 어린이집
2204,education/Childcare,37.4894327,127.1260817,서울특별시 송파구 동남로8길 18,12273,동화나라어린이집
2205,education/Childcare,37.5765498,127.025037,서울특별시 동대문구 왕산로 15,12274,동화세상에듀코
2206,education/Childcare,37.6674685,127.0365187,서울특별시 도봉구 도봉로151길 130,12275,동화어린이집
2207,education/Childcare,37.5075855,127.1217078,서울특별시 송파구 오금로31길  15-6,12276,두꼬마어린이집
2208,education/Childcare,37.5714802,126.8084985,서울특별시 강서구 금낭화로13길 51,12277,두란노어린이집
2209,education/Childcare,37.58190820000001,126.9211739,서울특별시 서대문구 명지대3길 48,12278,두란어린이집
2210,education/Childcare,37.5309513,127.1444188,서울특별시 강동구 명일로 140,12279,둔촌고등학교
2211,education/Childcare,37.530718,127.1461561,서울특별시 강동구 진황도로61길 25-30,12280,둔촌중학교
2212,education/Childcare,37.5262185,127.1373696,서울특별시 강동구 양재대로88길 27,12281,둔촌초등학교
2213,education/Childcare,37.61814370000001,127.0262773,서울특별시 강북구 도봉로23가길 8-3,12282,둥근나라어린이집
2214,education/Childcare,37.6498813,127.0303089,서울특별시 도봉구 도봉로117길 80-7,12283,둥근달어린이집
2215,education/Childcare,37.472426,126.9035865,서울특별시 금천구 독산로84길 5,12284,둥지어린이집
2216,education/Childcare,37.61771470000001,127.0802885,서울특별시 중랑구 공릉로14길 19,12285,둥지어린이집
2217,education/Childcare,37.645834,127.0384868,서울특별시 도봉구 도봉로108길 81,12286,드림아이어린이집
2218,education/Childcare,37.55404160000001,126.8612819,서울특별시 강서구 공항대로55길  22,12287,등마루어린이집
2219,education/Childcare,37.5621004,126.8430032,서울특별시 강서구 공항대로39길 59,12288,등명중학교
2220,education/Childcare,37.5519015,126.8550739,서울특별시 강서구 화곡로58길 86,12289,등서초등학교
2221,education/Childcare,37.55980770000001,126.85173590000002,서울특별시 강서구 화곡로65길 50,12290,등원중학교
2222,education/Childcare,37.5609135,126.8498101,서울특별시 강서구 화곡로65길 90,12291,등원초등학교
2223,education/Childcare,37.563043,126.8450615,서울특별시 강서구 공항대로39길  115,12292,등촌고등학교
2224,education/Childcare,37.546438,126.8603632,서울특별시 강서구 등촌로39길 42,12293,등촌동 아동관련시설 주영어린이집
2225,education/Childcare,37.5554699,126.8593935,서울특별시 강서구 화곡로66길 118,12294,등촌제일유치원
2226,education/Childcare,37.5525024,126.8592361,서울특별시 강서구 공항대로  484-12,12295,등촌중학교
2227,education/Childcare,37.561482700000006,126.8485342,서울특별시 강서구 화곡로63가길 63,12296,등현유치원
2228,education/Childcare,37.561437100000006,126.8476606,서울특별시 강서구 화곡로65길  124,12297,등현초등학교
2229,education/Childcare,37.6169698,127.09137340000002,서울특별시 중랑구 신내로 225,12298,디아뜨갤러리(학원)
2230,education/Childcare,37.5986652,127.105263,서울특별시 중랑구 망우로74가길 19,12299,딩동댕어린이집
2231,education/Childcare,37.636001,127.0395987,서울특별시 도봉구 우이천로12길 24,12300,딩동댕어린이집
2232,education/Childcare,37.4804831,126.9398091,서울특별시 관악구 장군봉7길 12,12301,떡잎어린이집
2233,education/Childcare,37.6604071,127.036513,서울특별시 도봉구 도봉로139길 93,12302,또래또어린이집
2234,education/Childcare,37.4773385,126.8937539,서울특별시 금천구 남부순환로112길 41,12303,또래마을어린이집
2235,education/Childcare,37.5076617,126.9128097,서울특별시 영등포구 신길로42라길  1,12304,라스어학원
2236,education/Childcare,37.500817100000006,127.0912387,서울특별시 송파구 백제고분로28길 26,12305,라온몬테소리어린이집
2237,education/Childcare,37.5216509,126.8742447,서울특별시 양천구 신목로 78,12306,라온어린이집
2238,education/Childcare,37.5088308,127.12787659999998,서울특별시 송파구 마천로7길 7,12307,라원어린이집
2239,education/Childcare,37.5511861,127.141401,서울특별시 강동구 양재대로141길 43,12308,라이라이어린이집
